,day_sin,day_cos,month_sin,month_cos,dow_sin,dow_cos,is_weekend,hour_sin,hour_cos,load,temp
2025-11-03 11:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0.49999999999999994,-0.8660254037844387,53918.75,13.49
2025-11-03 12:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0.258819045102521,-0.9659258262890682,54231.25,14.62
2025-11-03 13:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1.2246467991473532e-16,-1.0,53015.5,15.69
2025-11-03 14:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.2588190451025208,-0.9659258262890683,52218.25,16.18
2025-11-03 15:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.4999999999999998,-0.8660254037844388,50757.75,16.36
2025-11-03 16:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.7071067811865471,-0.7071067811865479,49509.0,16.07
2025-11-03 17:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.8660254037844384,-0.5000000000000004,50616.0,14.98
2025-11-03 18:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.9659258262890683,-0.25881904510252063,54840.75,13.92
2025-11-03 19:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-1.0,-1.8369701987210297e-16,55401.25,13.22
2025-11-03 20:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.9659258262890684,0.2588190451025203,51916.5,12.4
2025-11-03 21:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.8660254037844386,0.5000000000000001,49343.5,11.92
2025-11-03 22:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.7071067811865477,0.7071067811865474,49611.0,11.72
2025-11-03 23:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.5000000000000004,0.8660254037844384,49223.0,11.5
2025-11-04 00:00:00+01:00,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.25881904510252157,0.9659258262890681,46958.75,11.18
2025-11-04 01:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.0,1.0,44848.5,11.23
2025-11-04 02:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.25881904510252074,0.9659258262890683,43665.75,10.74
2025-11-04 03:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.49999999999999994,0.8660254037844387,41885.0,10.15
2025-11-04 04:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.7071067811865475,0.7071067811865476,41594.5,9.65
2025-11-04 05:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.8660254037844386,0.5000000000000001,44165.0,9.44
2025-11-04 06:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.9659258262890683,0.25881904510252074,49357.5,9.26
2025-11-04 07:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1.0,6.123233995736766e-17,53606.25,9.09
2025-11-04 08:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.9659258262890683,-0.25881904510252063,54124.75,8.81
2025-11-04 09:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.8660254037844387,-0.49999999999999983,53665.75,10.17
2025-11-04 10:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.7071067811865476,-0.7071067811865475,52926.0,11.97
2025-11-04 11:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.49999999999999994,-0.8660254037844387,52369.5,13.54
2025-11-04 12:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0.258819045102521,-0.9659258262890682,52982.5,14.92
2025-11-04 13:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1.2246467991473532e-16,-1.0,52160.0,16.15
2025-11-04 14:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.2588190451025208,-0.9659258262890683,50902.0,16.91
2025-11-04 15:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.4999999999999998,-0.8660254037844388,49575.0,17.12
2025-11-04 16:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.7071067811865471,-0.7071067811865479,48642.0,16.88
2025-11-04 17:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.8660254037844384,-0.5000000000000004,50788.25,15.84
2025-11-04 18:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.9659258262890683,-0.25881904510252063,54817.5,14.81
2025-11-04 19:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-1.0,-1.8369701987210297e-16,55355.5,14.53
2025-11-04 20:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.9659258262890684,0.2588190451025203,52126.75,13.81
2025-11-04 21:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.8660254037844386,0.5000000000000001,49397.0,13.33
2025-11-04 22:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.7071067811865477,0.7071067811865474,49807.75,13.05
2025-11-04 23:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.5000000000000004,0.8660254037844384,49085.5,12.84
2025-11-05 00:00:00+01:00,0.72479278722912,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-0.25881904510252157,0.9659258262890681,46631.0,12.57
2025-11-05 01:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.0,1.0,44486.25,12.5
2025-11-05 02:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.25881904510252074,0.9659258262890683,43150.75,12.07
2025-11-05 03:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.49999999999999994,0.8660254037844387,41355.0,11.72
2025-11-05 04:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.7071067811865475,0.7071067811865476,40765.0,11.53
2025-11-05 05:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.8660254037844386,0.5000000000000001,43128.75,11.52
2025-11-05 06:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.9659258262890683,0.25881904510252074,47895.75,11.33
2025-11-05 07:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1.0,6.123233995736766e-17,52032.5,11.23
2025-11-05 08:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.9659258262890683,-0.25881904510252063,53034.0,11.11
2025-11-05 09:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.8660254037844387,-0.49999999999999983,52951.5,12.22
2025-11-05 10:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.7071067811865476,-0.7071067811865475,52375.25,13.7
2025-11-05 11:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.49999999999999994,-0.8660254037844387,52660.0,15.0
2025-11-05 12:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.258819045102521,-0.9659258262890682,53298.5,16.06
2025-11-05 13:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1.2246467991473532e-16,-1.0,51845.75,16.92
2025-11-05 14:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.2588190451025208,-0.9659258262890683,51217.75,17.43
2025-11-05 15:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.4999999999999998,-0.8660254037844388,50520.25,17.26
2025-11-05 16:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.7071067811865471,-0.7071067811865479,49885.75,16.96
2025-11-05 17:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.8660254037844384,-0.5000000000000004,51268.75,16.01
2025-11-05 18:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.9659258262890683,-0.25881904510252063,55271.75,15.35
2025-11-05 19:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-1.0,-1.8369701987210297e-16,55538.75,15.05
2025-11-05 20:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.9659258262890684,0.2588190451025203,52107.75,14.55
2025-11-05 21:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.8660254037844386,0.5000000000000001,49064.0,14.08
2025-11-05 22:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.7071067811865477,0.7071067811865474,49129.25,13.73
2025-11-05 23:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.5000000000000004,0.8660254037844384,48628.5,13.53
2025-11-06 00:00:00+01:00,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-0.25881904510252157,0.9659258262890681,46016.0,13.27
2025-11-06 01:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.0,1.0,43814.75,13.22
2025-11-06 02:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.25881904510252074,0.9659258262890683,42221.0,13.0
2025-11-06 03:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.49999999999999994,0.8660254037844387,40390.25,12.7
2025-11-06 04:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.7071067811865475,0.7071067811865476,39728.0,12.38
2025-11-06 05:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.8660254037844386,0.5000000000000001,41863.25,12.18
2025-11-06 06:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.9659258262890683,0.25881904510252074,46774.0,12.22
2025-11-06 07:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1.0,6.123233995736766e-17,51293.75,12.4
2025-11-06 08:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.9659258262890683,-0.25881904510252063,52826.0,12.53
2025-11-06 09:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.8660254037844387,-0.49999999999999983,53228.5,13.05
2025-11-06 10:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.7071067811865476,-0.7071067811865475,53139.25,13.8
2025-11-06 11:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.49999999999999994,-0.8660254037844387,53457.5,14.32
2025-11-06 12:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.258819045102521,-0.9659258262890682,53950.75,14.62
2025-11-06 13:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1.2246467991473532e-16,-1.0,53359.5,15.16
2025-11-06 14:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.2588190451025208,-0.9659258262890683,52813.5,15.09
2025-11-06 15:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.4999999999999998,-0.8660254037844388,51752.0,15.04
2025-11-06 16:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.7071067811865471,-0.7071067811865479,50861.25,14.71
2025-11-06 17:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.8660254037844384,-0.5000000000000004,52441.0,13.92
2025-11-06 18:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.9659258262890683,-0.25881904510252063,56008.5,13.12
2025-11-06 19:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-1.0,-1.8369701987210297e-16,56299.75,12.85
2025-11-06 20:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.9659258262890684,0.2588190451025203,52636.75,12.66
2025-11-06 21:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.8660254037844386,0.5000000000000001,49752.0,12.58
2025-11-06 22:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.7071067811865477,0.7071067811865474,49994.0,12.53
2025-11-06 23:00:00+01:00,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-0.5000000000000004,0.8660254037844384,49546.5,12.25
